profile,bound,requested_clusters,mean_interval_width,same_paper_cocluster,cross_paper_cocluster,same_paper_recall_lift,same_paper_precision,same_paper_precision_lift,paper_ari,paper_nmi,actual_clusters,largest_cluster_fraction,shared_author_pair_count,shared_author_cocluster,shared_author_lift,same_location_pair_count,same_location_cocluster,same_location_lift
strict_loading,pessimistic,20,0.16275343298912048,0.9262091773460107,0.505366428103464,1.8327477367696996,0.014493456758977145,1.8206783434556917,0.013069537258464884,0.2927339082279362,20,0.658204895738894,11563,0.5633486119519155,1.1172394044348837,311,0.9871382636655949,1.9542734102026447
strict_loading,pessimistic,30,0.16275343298912048,0.888797023563456,0.19973959845085956,4.449778764234975,0.03447557045042734,4.330845673410204,0.05184461238435813,0.5351414059876503,30,0.36899365367180414,11563,0.30450575110265504,1.5403112349861618,311,0.9807073954983923,4.919857471690322
strict_loading,pessimistic,50,0.16275343298912048,0.8633732947498967,0.0919051607606379,9.394176427137824,0.0700980063099953,8.805761394981102,0.11666064233432935,0.6668615768295035,50,0.18948322756119673,11563,0.25287555132751016,2.8490571575556958,311,0.7717041800643086,8.428921457350286
strict_loading,pessimistic,80,0.16275343298912048,0.8559322033898306,0.09149050861232512,9.355420757542099,0.06982901082594178,8.771969991008392,0.11611293445698972,0.6752052196333176,80,0.18948322756119673,11563,0.2527890685808181,2.8616585873005085,311,0.7717041800643086,8.467289847662508
soft_loading,optimistic,8,0.16275343298912048,0.874948325754444,0.4105835814335354,2.1309871249590606,0.01681229644928112,2.111972634133929,0.01764552263426665,0.3341700793320595,8,0.5847688123300091,11563,0.6086655712185419,1.4965577291129528,311,0.7845659163987139,1.9117542427125047
soft_loading,optimistic,12,0.16275343298912048,0.8478710210830922,0.2790028445137374,3.0389332501638533,0.023804964106849586,2.9903965173274405,0.031308425830919556,0.4489630847358513,12,0.4759746146872167,11563,0.5009945515869584,1.8240394162739717,311,0.7781350482315113,2.7915634810624423
soft_loading,optimistic,20,0.16275343298912048,0.8129392310872261,0.13811565477720741,5.885931123438309,0.0451006249641649,5.665572576239378,0.07145377365904677,0.5664975933204341,20,0.2601994560290118,11563,0.3009599584882816,2.2304651264783724,311,0.7781350482315113,5.647444208171764
soft_loading,optimistic,30,0.16275343298912048,0.8085985944605208,0.09563039566107992,8.45545591305765,0.06353846903474152,7.981747658385957,0.10460189649433951,0.6422342685137635,30,0.17951042611060744,11563,0.2662803770647756,2.885144811792465,311,0.7781350482315113,8.166982367055676
soft_loading,optimistic,50,0.16275343298912048,0.785035138486978,0.07358251163099276,10.668773341467775,0.07885885137660396,9.906304981538899,0.13074469056161542,0.7032612556867407,50,0.16953762466001812,11563,0.2398166565770129,3.4097775840958313,311,0.77491961414791,10.583361493189201
soft_loading,optimistic,80,0.16275343298912048,0.7790409260024803,0.049779819709245915,15.649733778722068,0.11156829080575455,14.01528802027072,0.18381727773314976,0.7636237797760913,80,0.1541251133272892,11563,0.19138631842947332,4.0711036753922984,311,0.21543408360128619,4.335184682911556
soft_loading,reported,8,0.16275343298912048,0.9898718478710211,0.9639136528366353,1.0269300003771036,0.00817309415356679,1.0267098989484658,0.0004285310979238182,0.03874371494006065,8,0.9818676337262012,11563,0.9680013837239471,1.0043240449289403,311,1.0,1.0374573682914778
soft_loading,reported,12,0.16275343298912048,0.9609342703596527,0.5427597588383105,1.7704596825976509,0.01400777975636286,1.7596672530526658,0.012110891240062906,0.3058962130114521,12,0.7234814143245694,11563,0.6049468131107844,1.1170783056200715,311,0.9839228295819936,1.8135754003812037
soft_loading,reported,20,0.16275343298912048,0.9231087226126499,0.157115016212899,5.875369171345084,0.04502333834040709,5.655863775609225,0.0717679664134766,0.5550270933630007,20,0.2629193109700816,11563,0.35751967482487246,2.333734115737838,311,0.77491961414791,4.9422100540184495
