sample_id,article_group,mask_fraction,replicate,reported_setting_count,masked_keys
l259-s3-chen-2017,article:l259,0.75,1,11,"[""heating#0:ambient condition"", ""heating#0:temperature"", ""heating#0:time"", ""mixing#0:mixing method"", ""mixing#1:temperature"", ""mixing#1:time"", ""mixing#2:mixing method"", ""mixing#2:temperature"", ""molding#0:time""]"
l259-s3-chen-2017,article:l259,0.75,2,11,"[""heating#0:ambient condition"", ""heating#0:temperature"", ""heating#0:time"", ""mixing#1:time"", ""mixing#2:mixing method"", ""mixing#2:temperature"", ""mixing#2:time"", ""molding#0:temperature"", ""molding#0:time""]"
l260-s5-haggenmueller-2006,article:l260,0.25,0,5,"[""mixing#0:mixer"", ""solvent#0:solvent name""]"
l260-s5-haggenmueller-2006,article:l260,0.25,1,5,"[""mixing#0:mixer"", ""mixing#0:mixing method""]"
l260-s5-haggenmueller-2006,article:l260,0.25,2,5,"[""mixing#0:mixer"", ""solvent#0:solvent name""]"
l260-s5-haggenmueller-2006,article:l260,0.5,0,5,"[""mixing#0:mixer"", ""mixing#0:mixing method"", ""mixing#1:mixing method""]"
l260-s5-haggenmueller-2006,article:l260,0.5,1,5,"[""mixing#0:mixer"", ""mixing#0:mixing method"", ""solvent#0:solvent name""]"
l260-s5-haggenmueller-2006,article:l260,0.5,2,5,"[""mixing#0:mixer"", ""mixing#0:mixing method"", ""mixing#0:time""]"
l260-s5-haggenmueller-2006,article:l260,0.75,0,5,"[""mixing#0:mixer"", ""mixing#0:mixing method"", ""mixing#0:time"", ""solvent#0:solvent name""]"
l260-s5-haggenmueller-2006,article:l260,0.75,1,5,"[""mixing#0:mixer"", ""mixing#0:time"", ""mixing#1:mixing method"", ""solvent#0:solvent name""]"
l260-s5-haggenmueller-2006,article:l260,0.75,2,5,"[""mixing#0:mixer"", ""mixing#0:mixing method"", ""mixing#1:mixing method"", ""solvent#0:solvent name""]"
l392-s1-wang-2020,article:l392,0.25,0,9,"[""drying evaporation#0:temperature"", ""drying evaporation#0:time"", ""heating#1:time""]"
l392-s1-wang-2020,article:l392,0.25,1,9,"[""additive#0:additive"", ""drying evaporation#0:temperature"", ""heating#1:temperature""]"
l392-s1-wang-2020,article:l392,0.25,2,9,"[""additive#0:additive"", ""drying evaporation#0:temperature"", ""heating#1:pressure""]"
l392-s1-wang-2020,article:l392,0.5,0,9,"[""additive#0:additive"", ""drying evaporation#0:temperature"", ""drying evaporation#0:time"", ""heating#0:time"", ""heating#1:pressure""]"
l392-s1-wang-2020,article:l392,0.5,1,9,"[""additive#0:additive"", ""drying evaporation#0:temperature"", ""heating#0:temperature"", ""heating#0:time"", ""heating#1:temperature""]"
l392-s1-wang-2020,article:l392,0.5,2,9,"[""drying evaporation#0:time"", ""heating#0:temperature"", ""heating#0:time"", ""heating#1:temperature"", ""heating#2:temperature""]"
l392-s1-wang-2020,article:l392,0.75,0,9,"[""additive#0:additive"", ""drying evaporation#0:temperature"", ""drying evaporation#0:time"", ""heating#0:temperature"", ""heating#1:temperature"", ""heating#1:time"", ""heating#2:temperature""]"
l392-s1-wang-2020,article:l392,0.75,1,9,"[""drying evaporation#0:temperature"", ""heating#0:temperature"", ""heating#0:time"", ""heating#1:pressure"", ""heating#1:temperature"", ""heating#1:time"", ""heating#2:temperature""]"
l392-s1-wang-2020,article:l392,0.75,2,9,"[""additive#0:additive"", ""drying evaporation#0:time"", ""heating#0:temperature"", ""heating#1:pressure"", ""heating#1:temperature"", ""heating#1:time"", ""heating#2:temperature""]"
e410-s2-prasad-2021,article:e410,0.25,0,11,"[""drying evaporation#0:time"", ""extrusion output#0:equipment type"", ""extrusion output#0:screw channel diameter""]"
e410-s2-prasad-2021,article:e410,0.25,1,11,"[""extrusion output#0:extrusion temperature"", ""extrusion output#0:rotation mode"", ""mixing#0:mixing method""]"
e410-s2-prasad-2021,article:e410,0.25,2,11,"[""extrusion output#0:extruder"", ""extrusion output#0:rotation mode"", ""extrusion output#0:screw channel diameter""]"
e410-s2-prasad-2021,article:e410,0.5,0,11,"[""drying evaporation#0:ambient condition"", ""drying evaporation#0:temperature"", ""extrusion output#0:equipment type"", ""extrusion output#0:extrusion temperature"", ""extrusion output#0:rotation mode"", ""extrusion output#0:screw diameter""]"
e410-s2-prasad-2021,article:e410,0.5,1,11,"[""drying evaporation#0:time"", ""extrusion output#0:extruder"", ""extrusion output#0:melt temperature"", ""extrusion output#0:rotation mode"", ""extrusion output#0:screw diameter"", ""mixing#0:mixing method""]"
e410-s2-prasad-2021,article:e410,0.5,2,11,"[""extrusion output#0:extruder"", ""extrusion output#0:extrusion temperature"", ""extrusion output#0:melt temperature"", ""extrusion output#0:screw channel diameter"", ""extrusion output#0:screw diameter"", ""mixing#0:mixing method""]"
e410-s2-prasad-2021,article:e410,0.75,0,11,"[""drying evaporation#0:ambient condition"", ""drying evaporation#0:time"", ""extrusion output#0:equipment type"", ""extrusion output#0:extruder"", ""extrusion output#0:extrusion temperature"", ""extrusion output#0:melt temperature"", ""extrusion output#0:rotation mode"", ""extrusion output#0:screw channel diameter"", ""mixing#0:mixing method""]"
e410-s2-prasad-2021,article:e410,0.75,1,11,"[""drying evaporation#0:ambient condition"", ""extrusion output#0:equipment type"", ""extrusion output#0:extruder"", ""extrusion output#0:extrusion temperature"", ""extrusion output#0:melt temperature"", ""extrusion output#0:rotation mode"", ""extrusion output#0:screw channel diameter"", ""extrusion output#0:screw diameter"", ""mixing#0:mixing method""]"
e410-s2-prasad-2021,article:e410,0.75,2,11,"[""drying evaporation#0:ambient condition"", ""drying evaporation#0:temperature"", ""extrusion output#0:equipment type"", ""extrusion output#0:extruder"", ""extrusion output#0:extrusion temperature"", ""extrusion output#0:melt temperature"", ""extrusion output#0:screw channel diameter"", ""extrusion output#0:screw diameter"", ""mixing#0:mixing method""]"
l276-s4-huang-2009,article:l276,0.25,0,6,"[""drying evaporation#0:time"", ""extrusion#0:rotation speed""]"
l276-s4-huang-2009,article:l276,0.25,1,6,"[""extrusion#0:equipment type"", ""extrusion#0:extruder""]"
l276-s4-huang-2009,article:l276,0.25,2,6,"[""drying evaporation#0:temperature"", ""extrusion#0:equipment type""]"
l276-s4-huang-2009,article:l276,0.5,0,6,"[""extrusion#0:equipment type"", ""extrusion#0:extrusion temperature"", ""extrusion#0:rotation speed""]"
l276-s4-huang-2009,article:l276,0.5,1,6,"[""drying evaporation#0:temperature"", ""extrusion#0:extruder"", ""extrusion#0:extrusion temperature""]"
l276-s4-huang-2009,article:l276,0.5,2,6,"[""drying evaporation#0:temperature"", ""extrusion#0:extruder"", ""extrusion#0:rotation speed""]"
l276-s4-huang-2009,article:l276,0.75,0,6,"[""drying evaporation#0:time"", ""extrusion#0:equipment type"", ""extrusion#0:extruder"", ""extrusion#0:extrusion temperature"", ""extrusion#0:rotation speed""]"
l276-s4-huang-2009,article:l276,0.75,1,6,"[""drying evaporation#0:temperature"", ""extrusion#0:equipment type"", ""extrusion#0:extruder"", ""extrusion#0:extrusion temperature"", ""extrusion#0:rotation speed""]"
l276-s4-huang-2009,article:l276,0.75,2,6,"[""drying evaporation#0:temperature"", ""drying evaporation#0:time"", ""extrusion#0:extruder"", ""extrusion#0:extrusion temperature"", ""extrusion#0:rotation speed""]"
l289-s1-motaung-2012,article:l289,0.25,0,6,"[""mixing#0:rotational frequency"", ""mixing#0:temperature""]"
l289-s1-motaung-2012,article:l289,0.25,1,6,"[""mixing#0:time"", ""molding#0:temperature""]"
l289-s1-motaung-2012,article:l289,0.25,2,6,"[""mixing#0:rotational frequency"", ""molding#0:time""]"
l289-s1-motaung-2012,article:l289,0.5,0,6,"[""mixing#0:temperature"", ""mixing#0:time"", ""molding#0:temperature""]"
l289-s1-motaung-2012,article:l289,0.5,1,6,"[""mixing#0:mixer"", ""mixing#0:time"", ""molding#0:temperature""]"
l289-s1-motaung-2012,article:l289,0.5,2,6,"[""mixing#0:mixer"", ""mixing#0:rotational frequency"", ""mixing#0:time""]"
l289-s1-motaung-2012,article:l289,0.75,0,6,"[""mixing#0:mixer"", ""mixing#0:rotational frequency"", ""mixing#0:temperature"", ""molding#0:temperature"", ""molding#0:time""]"
l289-s1-motaung-2012,article:l289,0.75,1,6,"[""mixing#0:mixer"", ""mixing#0:temperature"", ""mixing#0:time"", ""molding#0:temperature"", ""molding#0:time""]"
l289-s1-motaung-2012,article:l289,0.75,2,6,"[""mixing#0:mixer"", ""mixing#0:temperature"", ""mixing#0:time"", ""molding#0:temperature"", ""molding#0:time""]"
l294-s6-sarwar-2007,article:l294,0.25,0,9,"[""additive#0:additive"", ""drying evaporation#1:temperature"", ""mixing#2:mixing method""]"
l294-s6-sarwar-2007,article:l294,0.25,1,9,"[""drying evaporation#1:time"", ""mixing#0:mixing method"", ""mixing#2:mixing method""]"
l294-s6-sarwar-2007,article:l294,0.25,2,9,"[""additive#0:additive"", ""mixing#0:mixing method"", ""mixing#2:time""]"
l294-s6-sarwar-2007,article:l294,0.5,0,9,"[""drying evaporation#0:temperature"", ""drying evaporation#1:time"", ""mixing#0:mixing method"", ""mixing#2:mixing method"", ""mixing#2:time""]"
l294-s6-sarwar-2007,article:l294,0.5,1,9,"[""additive#0:additive"", ""drying evaporation#1:temperature"", ""mixing#0:mixing method"", ""mixing#1:mixing method"", ""mixing#2:time""]"
l294-s6-sarwar-2007,article:l294,0.5,2,9,"[""drying evaporation#0:temperature"", ""drying evaporation#1:time"", ""mixing#1:mixing method"", ""mixing#2:mixing method"", ""mixing#2:time""]"
l294-s6-sarwar-2007,article:l294,0.75,0,9,"[""additive#0:additive"", ""drying evaporation#0:temperature"", ""drying evaporation#1:temperature"", ""mixing#0:mixing method"", ""mixing#1:time"", ""mixing#2:mixing method"", ""mixing#2:time""]"
l294-s6-sarwar-2007,article:l294,0.75,1,9,"[""drying evaporation#1:temperature"", ""drying evaporation#1:time"", ""mixing#0:mixing method"", ""mixing#1:mixing method"", ""mixing#1:time"", ""mixing#2:mixing method"", ""mixing#2:time""]"
l294-s6-sarwar-2007,article:l294,0.75,2,9,"[""additive#0:additive"", ""drying evaporation#1:temperature"", ""drying evaporation#1:time"", ""mixing#0:mixing method"", ""mixing#1:mixing method"", ""mixing#1:time"", ""mixing#2:time""]"
e139-s6-hassinger-2016,article:e139,0.25,0,13,"[""extrusion output#0:inner barrel diameter"", ""extrusion output#0:pressure at die"", ""extrusion output#0:screw channel width"", ""extrusion output#0:screw length""]"
e139-s6-hassinger-2016,article:e139,0.25,1,13,"[""drying evaporation#0:ambient condition"", ""extrusion output#0:equipment type"", ""extrusion output#0:extruder"", ""extrusion output#0:pressure at die""]"
e139-s6-hassinger-2016,article:e139,0.25,2,13,"[""extrusion output#0:extrusion temperature"", ""extrusion output#0:inner barrel diameter"", ""extrusion output#0:pressure at die"", ""extrusion output#0:screw length""]"
e139-s6-hassinger-2016,article:e139,0.5,0,13,"[""drying evaporation#0:ambient condition"", ""extrusion output#0:extruder"", ""extrusion output#0:inner barrel diameter"", ""extrusion output#0:melt temperature"", ""extrusion output#0:pressure at die"", ""extrusion output#0:rotation speed"", ""extrusion output#0:screw diameter""]"
e139-s6-hassinger-2016,article:e139,0.5,1,13,"[""drying evaporation#0:ambient condition"", ""extrusion output#0:extruder"", ""extrusion output#0:melt temperature"", ""extrusion output#0:pressure at die"", ""extrusion output#0:rotation speed"", ""extrusion output#0:screw channel width"", ""extrusion output#0:screw length""]"
e139-s6-hassinger-2016,article:e139,0.5,2,13,"[""drying evaporation#0:ambient condition"", ""extrusion output#0:extrusion temperature"", ""extrusion output#0:inner barrel diameter"", ""extrusion output#0:residence time"", ""extrusion output#0:rotation speed"", ""extrusion output#0:screw diameter"", ""extrusion output#0:screw length""]"
e139-s6-hassinger-2016,article:e139,0.75,0,13,"[""drying evaporation#0:ambient condition"", ""extrusion output#0:extruder"", ""extrusion output#0:extrusion temperature"", ""extrusion output#0:inner barrel diameter"", ""extrusion output#0:melt temperature"", ""extrusion output#0:pressure at die"", ""extrusion output#0:residence time"", ""extrusion output#0:rotation speed"", ""extrusion output#0:screw diameter"", ""extrusion output#0:screw length""]"
e139-s6-hassinger-2016,article:e139,0.75,1,13,"[""extrusion output#0:equipment type"", ""extrusion output#0:extrusion temperature"", ""extrusion output#0:inner barrel diameter"", ""extrusion output#0:melt temperature"", ""extrusion output#0:pressure at die"", ""extrusion output#0:residence time"", ""extrusion output#0:rotation speed"", ""extrusion output#0:screw channel width"", ""extrusion output#0:screw diameter"", ""extrusion output#0:screw length""]"
e139-s6-hassinger-2016,article:e139,0.75,2,13,"[""drying evaporation#0:ambient condition"", ""drying evaporation#0:time"", ""extrusion output#0:equipment type"", ""extrusion output#0:extruder"", ""extrusion output#0:inner barrel diameter"", ""extrusion output#0:melt temperature"", ""extrusion output#0:rotation speed"", ""extrusion output#0:screw channel width"", ""extrusion output#0:screw diameter"", ""extrusion output#0:screw length""]"
l306-s2-jiang-2008,article:l306,0.25,0,7,"[""mixing#0:rotational frequency"", ""mixing#0:time""]"
l306-s2-jiang-2008,article:l306,0.25,1,7,"[""mixing#0:mixer"", ""molding#0:time""]"
l306-s2-jiang-2008,article:l306,0.25,2,7,"[""mixing#0:mixing method"", ""molding#0:temperature""]"
l306-s2-jiang-2008,article:l306,0.5,0,7,"[""mixing#0:mixer"", ""mixing#0:rotational frequency"", ""mixing#0:time"", ""molding#0:time""]"
l306-s2-jiang-2008,article:l306,0.5,1,7,"[""mixing#0:mixer"", ""mixing#0:mixing method"", ""mixing#0:time"", ""molding#0:temperature""]"
l306-s2-jiang-2008,article:l306,0.5,2,7,"[""mixing#0:mixing method"", ""mixing#0:temperature"", ""molding#0:temperature"", ""molding#0:time""]"
l306-s2-jiang-2008,article:l306,0.75,0,7,"[""mixing#0:mixer"", ""mixing#0:mixing method"", ""mixing#0:rotational frequency"", ""mixing#0:temperature"", ""mixing#0:time"", ""molding#0:time""]"
l306-s2-jiang-2008,article:l306,0.75,1,7,"[""mixing#0:mixer"", ""mixing#0:mixing method"", ""mixing#0:rotational frequency"", ""mixing#0:time"", ""molding#0:temperature"", ""molding#0:time""]"
l306-s2-jiang-2008,article:l306,0.75,2,7,"[""mixing#0:mixing method"", ""mixing#0:rotational frequency"", ""mixing#0:temperature"", ""mixing#0:time"", ""molding#0:temperature"", ""molding#0:time""]"
e408-s24-prasad-2021,article:e408,0.25,0,13,"[""drying evaporation#0:ambient condition"", ""extrusion output#0:melt temperature"", ""extrusion output#0:pressure at die"", ""extrusion output#0:screw channel diameter""]"
e408-s24-prasad-2021,article:e408,0.25,1,13,"[""drying evaporation#0:time"", ""extrusion output#0:extruder"", ""extrusion output#0:residence time"", ""extrusion output#0:rotation mode""]"
e408-s24-prasad-2021,article:e408,0.25,2,13,"[""drying evaporation#0:temperature"", ""extrusion output#0:residence time"", ""extrusion output#0:rotation mode"", ""mixing#0:mixing method""]"
e408-s24-prasad-2021,article:e408,0.5,0,13,"[""drying evaporation#0:time"", ""extrusion output#0:equipment type"", ""extrusion output#0:extruder"", ""extrusion output#0:extrusion temperature"", ""extrusion output#0:residence time"", ""extrusion output#0:rotation mode"", ""extrusion output#0:screw channel diameter""]"
e408-s24-prasad-2021,article:e408,0.5,1,13,"[""drying evaporation#0:ambient condition"", ""extrusion output#0:equipment type"", ""extrusion output#0:pressure at die"", ""extrusion output#0:residence time"", ""extrusion output#0:rotation mode"", ""extrusion output#0:screw channel diameter"", ""mixing#0:mixing method""]"
e408-s24-prasad-2021,article:e408,0.5,2,13,"[""drying evaporation#0:temperature"", ""extrusion output#0:extrusion temperature"", ""extrusion output#0:melt temperature"", ""extrusion output#0:pressure at die"", ""extrusion output#0:screw channel diameter"", ""extrusion output#0:screw diameter"", ""mixing#0:mixing method""]"
e408-s24-prasad-2021,article:e408,0.75,0,13,"[""drying evaporation#0:ambient condition"", ""drying evaporation#0:temperature"", ""extrusion output#0:equipment type"", ""extrusion output#0:extruder"", ""extrusion output#0:extrusion temperature"", ""extrusion output#0:melt temperature"", ""extrusion output#0:pressure at die"", ""extrusion output#0:residence time"", ""extrusion output#0:rotation mode"", ""extrusion output#0:screw diameter""]"
e408-s24-prasad-2021,article:e408,0.75,1,13,"[""drying evaporation#0:ambient condition"", ""drying evaporation#0:temperature"", ""drying evaporation#0:time"", ""extrusion output#0:extrusion temperature"", ""extrusion output#0:melt temperature"", ""extrusion output#0:pressure at die"", ""extrusion output#0:residence time"", ""extrusion output#0:rotation mode"", ""extrusion output#0:screw channel diameter"", ""extrusion output#0:screw diameter""]"
e408-s24-prasad-2021,article:e408,0.75,2,13,"[""drying evaporation#0:ambient condition"", ""drying evaporation#0:temperature"", ""drying evaporation#0:time"", ""extrusion output#0:equipment type"", ""extrusion output#0:extruder"", ""extrusion output#0:extrusion temperature"", ""extrusion output#0:residence time"", ""extrusion output#0:rotation mode"", ""extrusion output#0:screw channel diameter"", ""mixing#0:mixing method""]"
l236-s9-fukushima-2012,article:l236,0.25,0,12,"[""mixing#0:temperature"", ""mixing#1:mixing method"", ""mixing#1:rotational frequency""]"
l236-s9-fukushima-2012,article:l236,0.25,1,12,"[""mixing#1:rotational frequency"", ""mixing#1:time"", ""molding#0:temperature""]"
l236-s9-fukushima-2012,article:l236,0.25,2,12,"[""mixing#1:mixer"", ""mixing#1:rotational frequency"", ""mixing#1:time""]"
l236-s9-fukushima-2012,article:l236,0.5,0,12,"[""mixing#0:mixing method"", ""mixing#0:time"", ""mixing#1:mixer"", ""mixing#1:temperature"", ""mixing#1:time"", ""molding#0:temperature""]"
l236-s9-fukushima-2012,article:l236,0.5,1,12,"[""cooling#1:pressure"", ""mixing#0:mixer"", ""mixing#0:mixing method"", ""mixing#0:time"", ""mixing#1:temperature"", ""molding#0:temperature""]"
l236-s9-fukushima-2012,article:l236,0.5,2,12,"[""cooling#1:pressure"", ""mixing#0:mixer"", ""mixing#0:mixing method"", ""mixing#1:mixing method"", ""mixing#1:time"", ""molding#0:temperature""]"
