config_id,profile,variant,process_lambda,clusters,process_positive_coverage_mean,positive_coassignment,composition_matched_expected,excess,component_equal_excess,source_matched_component_equal_excess,delta_vs_composition_same_k,mask_control_component_excess,delta_vs_mask_control,mrr,source_matched_delta_vs_composition_same_k,source_matched_mask_control_component_excess,source_matched_delta_vs_mask_control,mrr_delta_vs_composition,hit_at_10,recall_at_10,nonidentical_component_equal_excess,source_matched_nonidentical_component_equal_excess,largest_cluster_fraction,singleton_fraction
THERM_ONLY__reported__L075,THERM_ONLY,reported,0.75,75,0.5397567749023438,0.8166510757717493,0.32465430874346396,0.4919967670282854,0.5731810415891987,0.38347521445519084,0.12195602491557772,0.500071408008762,0.07310963358043665,0.04332259549573316,0.07832477423949186,0.28217404955770403,0.1013011648974868,0.0005010491324649383,0.028985507246376812,0.016304347826086956,0.6053094640127294,0.44773034523479,0.07086197778952935,0.005288207297726071
THERM_ONLY__reported__L075,THERM_ONLY,reported,0.75,100,0.5397567749023438,0.7829747427502338,0.27540885725668335,0.5075658854935505,0.5297802577472535,0.36340953547256727,0.03337230851954953,0.5244365593053806,0.0053436984418728795,0.04332259549573316,0.0001821540762671492,0.32048197652520444,0.04292755894736283,0.0005010491324649383,0.028985507246376812,0.016304347826086956,0.500954684913007,0.37102481938023585,0.07086197778952935,0.008989952406134321
THERM_ONLY__reported__L075,THERM_ONLY,reported,0.75,125,0.5397567749023438,0.7820392890551918,0.2259078667733208,0.556131422281871,0.5771867679975888,0.428692570125217,0.07996118960573778,0.555860228976623,0.021326539020965818,0.04332259549573316,0.06272811460400896,0.3728644783895839,0.05582809173563308,0.0005010491324649383,0.028985507246376812,0.016304347826086956,0.5471905393388096,0.43494383023719513,0.04389212057112639,0.011634056054997356
THERM_ONLY__reported__L075,THERM_ONLY,reported,0.75,150,0.5397567749023438,0.7792329279700655,0.2110678483934556,0.5681650795766099,0.5509144300073485,0.4205102779437268,0.06391957069584292,0.5720432793893331,-0.02112884938198456,0.04332259549573316,0.053466033606517915,0.3965164508018963,0.023993827141830515,0.0005010491324649383,0.028985507246376812,0.016304347826086956,0.5035609200381305,0.402045805360788,0.04389212057112639,0.014278159703860392
THERM_ONLY__reported__L075,THERM_ONLY,reported,0.75,200,0.5397567749023438,0.7586529466791394,0.18467499733074388,0.5739779493483955,0.5475710675387718,0.43224932092074897,0.09188778517098017,0.5421954319724499,0.0053756355663219235,0.04332259549573316,0.07857796255354121,0.41672508120412116,0.015524239716627808,0.0005010491324649383,0.028985507246376812,0.016304347826086956,0.4920672072607013,0.4097983345445031,0.041248016922263354,0.026441036488630356
THERM_ONLY__reported__L075,THERM_ONLY,reported,0.75,250,0.5397567749023438,0.6697848456501403,0.1369619138753022,0.5328229317748381,0.5141560398274543,0.4189750096263912,0.0584471093207688,0.4949667868557442,0.01918925297171009,0.04332259549573316,0.05549688754451193,0.3938918660331871,0.025083143593204127,0.0005010491324649383,0.028985507246376812,0.016304347826086956,0.42964280299990415,0.3667653944812012,0.041248016922263354,0.03648863035430989
THERM_ONLY__reported__L075,THERM_ONLY,reported,0.75,300,0.5397567749023438,0.6314312441534145,0.12309408441577448,0.5083371597376399,0.5025928720133291,0.4147518719086949,0.06672468410317067,0.48268677757743483,0.019906094435894306,0.04332259549573316,0.05900545100627147,0.4030230979504572,0.011728773958237682,0.0005010491324649383,0.028985507246376812,0.016304347826086956,0.3958004261286476,0.33972273984157947,0.03648863035430989,0.0449497620306716
THERM_ONLY__reported__L075,THERM_ONLY,reported,0.75,400,0.5397567749023438,0.5079513564078578,0.08949230560213531,0.41845905080572254,0.4523544535067384,0.3835733991825236,0.04124182158331735,0.4238035911343687,0.0285508623723697,0.04332259549573316,0.04152430034591276,0.3574525936310444,0.026120805551479165,0.0005010491324649383,0.028985507246376812,0.016304347826086956,0.3571720515032872,0.31974029303205426,0.033844526705446853,0.07297726070861978
THERM_ONLY__reported__L100,THERM_ONLY,reported,1.0,25,0.5397567749023438,0.8437792329279701,0.5421165939446267,0.30166263898334333,0.3907441357496913,0.23384724977599217,0.03527228186455478,0.3783981928389957,0.012345942910695629,0.04357319763831762,0.05171605110845004,0.13808489850176722,0.09576235127422494,0.0007516512750493989,0.028985507246376812,0.016304347826086956,0.4286880672754334,0.298230082376993,0.24484399788471709,0.0010576414595452142
THERM_ONLY__reported__L100,THERM_ONLY,reported,1.0,50,0.5397567749023438,0.8213283442469598,0.39912837015556657,0.4221999740913932,0.50015911058236,0.29385662851314703,0.12765499354457477,0.4383543494562461,0.06180476112611388,0.04357319763831762,0.09487369892401853,0.1931941498024025,0.10066247871074455,0.0007516512750493989,0.028985507246376812,0.016304347826086956,0.5300362745818086,0.36583891492311044,0.12956107879428874,0.0026441036488630354
THERM_ONLY__reported__L100,THERM_ONLY,reported,1.0,75,0.5397567749023438,0.8147801683816651,0.3161523250217558,0.49862784335990934,0.5830318452079506,0.39556611429089733,0.13180682853432962,0.45564985997327934,0.12738198523467126,0.04357319763831762,0.09041567407519835,0.22617888021161103,0.1693872340792863,0.0007516512750493989,0.028985507246376812,0.016304347826086956,0.6155399071239441,0.4665680171113091,0.06874669487043893,0.005817028027498678
THERM_ONLY__reported__L100,THERM_ONLY,reported,1.0,100,0.5397567749023438,0.8007483629560337,0.2692838212270408,0.5314645417289929,0.5595378576056066,0.39104369558911456,0.06312990837790267,0.5081097020656945,0.05142815553991209,0.04357319763831762,0.02781631419281444,0.3029578290929555,0.08808586649615907,0.0007516512750493989,0.028985507246376812,0.016304347826086956,0.5626206646089565,0.42959287963965004,0.06874669487043893,0.007932310946589107
THERM_ONLY__reported__L100,THERM_ONLY,reported,1.0,125,0.5397567749023438,0.7698783910196445,0.23289410279456937,0.5369842882250752,0.5683429584469973,0.42126781794107615,0.07111738005514628,0.5438740587792048,0.024468899667792532,0.04357319763831762,0.05530336241986811,0.3525713320018364,0.06869648593923977,0.0007516512750493989,0.028985507246376812,0.016304347826086956,0.5627702528452502,0.4526565458328619,0.05023796932839767,0.011634056054997356
THERM_ONLY__reported__L100,THERM_ONLY,reported,1.0,150,0.5397567749023438,0.7698783910196445,0.2158055082817546,0.5540728827378899,0.5849997768181124,0.4478710330280603,0.09800491750660684,0.5582951860097414,0.026704590808371065,0.04357319763831762,0.08082678869085141,0.3924622473397753,0.055408785688285,0.0007516512750493989,0.028985507246376812,0.016304347826086956,0.5790155566983074,0.4791990967762054,0.048651507139079855,0.015335801163405606
THERM_ONLY__reported__L100,THERM_ONLY,reported,1.0,200,0.5397567749023438,0.7567820392890552,0.17422471287901103,0.5825573264100441,0.5410964162898224,0.4282687807946201,0.08541313392203076,0.5312656241115343,0.009830792178288084,0.04357319763831762,0.07459742242741235,0.4012104298006792,0.027058350993940883,0.0007516512750493989,0.028985507246376812,0.016304347826086956,0.4766133920421718,0.39952619963856045,0.04177683765203596,0.02538339502908514
THERM_ONLY__reported__L100,THERM_ONLY,reported,1.0,250,0.5397567749023438,0.6445275958840038,0.14543914336265368,0.4990884525213501,0.5068847990167092,0.41203231020209496,0.05117586851002376,0.5221594795716555,-0.015274680554946296,0.04357319763831762,0.04855418812021567,0.4152973625398076,-0.003265052337712626,0.0007516512750493989,0.028985507246376812,0.016304347826086956,0.4109859973745553,0.34833246609060664,0.04177683765203596,0.03437334743521946
THERM_ONLY__reported__L100,THERM_ONLY,reported,1.0,300,0.5397567749023438,0.6351730589335828,0.12702180628718035,0.5081512526464025,0.4990505377053548,0.41299701520215576,0.06318234979519632,0.4586242477666093,0.040426289938745474,0.04357319763831762,0.05725059429973234,0.3728189826918394,0.040178032510316375,0.0007516512750493989,0.028985507246376812,0.016304347826086956,0.3839012443793511,0.327764925074239,0.03648863035430989,0.047593865679534636
THERM_ONLY__reported__L100,THERM_ONLY,reported,1.0,400,0.5397567749023438,0.5042095416276894,0.09157419967307195,0.41263534195461743,0.4268412778610977,0.3550597022895956,0.015728645937676644,0.438964533345597,-0.012123255484499273,0.04357319763831762,0.01301060345298477,0.3717768289362879,-0.016717126646692282,0.0007516512750493989,0.028985507246376812,0.016304347826086956,0.3274852460524414,0.28610960812178754,0.035430988894764676,0.07086197778952935
THERM_ONLY__optimistic__L010,THERM_ONLY,optimistic,0.1,25,0.5397567749023438,0.8203928905519177,0.5473861078794586,0.27300678267245904,0.3477836025391065,0.185682503512296,-0.007688251346030017,0.33653781410078343,0.011245788438323079,0.03943903052190308,0.003551304844753883,0.17630480120393544,0.009377702308360575,-0.00338251584136514,0.028985507246376812,0.016304347826086956,0.3696924089947849,0.2351657637074347,0.25647805393971446,0.0010576414595452142
